timestamp;rxkB/s;txkB/s
2018-01-25 19:37:10 UTC;151,50;524,10
2018-01-25 19:37:11 UTC;155,30;529,62
2018-01-25 19:37:12 UTC;145,87;518,45
2018-01-25 19:37:13 UTC;167,83;542,30
2018-01-25 19:37:14 UTC;144,48;517,09
2018-01-25 19:37:15 UTC;150,98;522,89
2018-01-25 19:37:16 UTC;159,25;533,48
2018-01-25 19:37:17 UTC;146,45;518,07
2018-01-25 19:37:18 UTC;159,83;532,99
2018-01-25 19:37:19 UTC;147,31;519,87
2018-01-25 19:37:20 UTC;150,36;522,36
2018-01-25 19:37:21 UTC;155,91;531,37
2018-01-25 19:37:22 UTC;146,12;516,77
2018-01-25 19:37:23 UTC;158,24;533,18
2018-01-25 19:37:24 UTC;145,01;517,46
2018-01-25 19:37:25 UTC;151,47;523,53
2018-01-25 19:37:26 UTC;158,72;531,67
2018-01-25 19:37:27 UTC;146,74;518,47
2018-01-25 19:37:28 UTC;157,29;532,04
2018-01-25 19:37:29 UTC;146,81;518,88
2018-01-25 19:37:30 UTC;152,08;524,60
2018-01-25 19:37:31 UTC;155,19;529,70
2018-01-25 19:37:32 UTC;145,54;518,38
2018-01-25 19:37:33 UTC;154,68;531,66
2018-01-25 19:37:34 UTC;149,16;518,04
2018-01-25 19:37:35 UTC;152,62;523,95
2018-01-25 19:37:36 UTC;164,58;535,35
2018-01-25 19:37:37 UTC;160,99;579,91
2018-01-25 19:37:38 UTC;157,99;533,01
2018-01-25 19:37:39 UTC;149,05;523,13
2018-01-25 19:37:40 UTC;151,99;525,36
2018-01-25 19:37:41 UTC;155,60;530,98
2018-01-25 19:37:42 UTC;146,70;519,00
2018-01-25 19:37:43 UTC;159,81;536,86
2018-01-25 19:37:44 UTC;148,12;520,91
2018-01-25 19:37:45 UTC;153,26;526,88
2018-01-25 19:37:46 UTC;178,82;599,51
2018-01-25 19:37:47 UTC;148,14;522,88
2018-01-25 19:37:48 UTC;160,64;537,99
2018-01-25 19:37:49 UTC;147,15;523,70
2018-01-25 19:37:50 UTC;172,55;594,86
2018-01-25 19:37:51 UTC;156,33;537,13
2018-01-25 19:37:52 UTC;148,23;525,35
2018-01-25 19:37:53 UTC;159,18;539,05
2018-01-25 19:37:54 UTC;148,28;523,51
2018-01-25 19:37:55 UTC;152,98;531,46
2018-01-25 19:37:56 UTC;184,34;606,36
2018-01-25 19:37:57 UTC;126,78;527,55
2018-01-25 19:37:58 UTC;235,49;675,95
2018-01-25 19:37:59 UTC;172,10;535,85
2018-01-25 19:38:00 UTC;153,00;534,20
2018-01-25 19:38:01 UTC;160,00;541,88
2018-01-25 19:38:02 UTC;150,13;532,07
2018-01-25 19:38:03 UTC;160,67;541,67
2018-01-25 19:38:04 UTC;147,97;531,47
2018-01-25 19:38:05 UTC;153,02;533,55
2018-01-25 19:38:06 UTC;169,24;550,16
2018-01-25 19:38:07 UTC;149,58;528,06
2018-01-25 19:38:08 UTC;174,65;608,21
2018-01-25 19:38:09 UTC;152,99;534,37
2018-01-25 19:38:10 UTC;153,57;536,49
2018-01-25 19:38:11 UTC;161,89;546,23
2018-01-25 19:38:12 UTC;150,62;533,01
2018-01-25 19:38:13 UTC;160,45;543,70
2018-01-25 19:38:14 UTC;150,23;534,24
2018-01-25 19:38:15 UTC;155,76;535,06
2018-01-25 19:38:16 UTC;166,21;550,04
2018-01-25 19:38:17 UTC;215,93;733,90
2018-01-25 19:38:18 UTC;161,40;552,33
2018-01-25 19:38:19 UTC;153,67;541,68
2018-01-25 19:38:20 UTC;156,14;544,83
2018-01-25 19:38:21 UTC;164,16;552,86
2018-01-25 19:38:22 UTC;153,77;541,62
2018-01-25 19:38:23 UTC;175,54;615,15
2018-01-25 19:38:24 UTC;153,70;541,88
2018-01-25 19:38:25 UTC;155,31;546,13
2018-01-25 19:38:26 UTC;167,55;556,46
2018-01-25 19:38:27 UTC;157,99;546,03
2018-01-25 19:38:28 UTC;160,65;551,84
2018-01-25 19:38:29 UTC;157,26;544,95
2018-01-25 19:38:30 UTC;156,11;544,93
2018-01-25 19:38:31 UTC;163,29;555,90
2018-01-25 19:38:32 UTC;153,79;543,25
2018-01-25 19:38:33 UTC;161,46;552,70
2018-01-25 19:38:34 UTC;152,22;540,14
2018-01-25 19:38:35 UTC;156,58;547,57
2018-01-25 19:38:36 UTC;167,46;557,33
2018-01-25 19:38:37 UTC;157,05;543,03
2018-01-25 19:38:38 UTC;163,42;554,06
2018-01-25 19:38:39 UTC;154,23;541,98
2018-01-25 19:38:40 UTC;157,12;546,60
2018-01-25 19:38:41 UTC;164,40;555,67
2018-01-25 19:38:42 UTC;152,28;541,33
2018-01-25 19:38:43 UTC;164,18;559,38
2018-01-25 19:38:44 UTC;154,18;540,98
2018-01-25 19:38:45 UTC;157,24;545,36
2018-01-25 19:38:46 UTC;168,60;557,08
2018-01-25 19:38:47 UTC;158,23;546,00
2018-01-25 19:38:48 UTC;180,60;619,18
2018-01-25 19:38:49 UTC;150,70;544,45
2018-01-25 19:38:50 UTC;160,75;546,63
2018-01-25 19:38:51 UTC;164,03;556,34
2018-01-25 19:38:52 UTC;156,95;546,88
2018-01-25 19:38:53 UTC;163,33;555,64
2018-01-25 19:38:54 UTC;155,38;544,05
2018-01-25 19:38:55 UTC;172,12;611,23
2018-01-25 19:38:56 UTC;169,99;560,74
2018-01-25 19:38:57 UTC;159,52;548,69
2018-01-25 19:38:58 UTC;163,46;558,35
2018-01-25 19:38:59 UTC;155,55;546,74
2018-01-25 19:39:00 UTC;157,31;549,39
2018-01-25 19:39:01 UTC;166,33;561,12
2018-01-25 19:39:02 UTC;154,90;547,14
2018-01-25 19:39:03 UTC;185,67;626,19
2018-01-25 19:39:04 UTC;154,25;551,33
2018-01-25 19:39:05 UTC;162,42;551,51
2018-01-25 19:39:06 UTC;188,86;630,15
2018-01-25 19:39:07 UTC;159,28;554,02
2018-01-25 19:39:08 UTC;165,78;564,06
2018-01-25 19:39:09 UTC;157,67;550,48
2018-01-25 19:39:10 UTC;159,65;555,68
2018-01-25 19:39:11 UTC;165,94;563,79
2018-01-25 19:39:12 UTC;157,35;552,65
2018-01-25 19:39:13 UTC;165,27;560,49
2018-01-25 19:39:14 UTC;154,52;549,35
2018-01-25 19:39:15 UTC;159,93;554,38
2018-01-25 19:39:16 UTC;173,37;569,35
2018-01-25 19:39:17 UTC;175,13;621,08
2018-01-25 19:39:18 UTC;167,86;564,27
2018-01-25 19:39:19 UTC;157,55;554,64
2018-01-25 19:39:20 UTC;161,26;555,09
2018-01-25 19:39:21 UTC;166,61;568,23
2018-01-25 19:39:22 UTC;175,64;618,68
2018-01-25 19:39:23 UTC;168,26;565,86
2018-01-25 19:39:24 UTC;156,57;555,74
2018-01-25 19:39:25 UTC;157,15;558,93
2018-01-25 19:39:26 UTC;173,00;570,42
2018-01-25 19:39:27 UTC;161,32;554,53
2018-01-25 19:39:28 UTC;166,58;570,32
2018-01-25 19:39:29 UTC;158,02;554,91
2018-01-25 19:39:30 UTC;160,35;558,69
2018-01-25 19:39:31 UTC;166,13;566,71
2018-01-25 19:39:32 UTC;158,87;558,85
2018-01-25 19:39:33 UTC;167,04;566,43
2018-01-25 19:39:34 UTC;158,08;556,32
2018-01-25 19:39:35 UTC;158,16;554,60
2018-01-25 19:39:36 UTC;172,05;575,28
2018-01-25 19:39:37 UTC;211,25;715,14
2018-01-25 19:39:38 UTC;179,24;617,97
2018-01-25 19:39:39 UTC;160,88;559,97
2018-01-25 19:39:40 UTC;164,07;569,56
2018-01-25 19:39:41 UTC;169,26;576,22
2018-01-25 19:39:42 UTC;159,73;562,34
2018-01-25 19:39:43 UTC;168,68;570,15
2018-01-25 19:39:44 UTC;161,43;566,32
2018-01-25 19:39:45 UTC;161,88;565,71
2018-01-25 19:39:46 UTC;173,13;578,39
2018-01-25 19:39:47 UTC;162,79;563,61
2018-01-25 19:39:48 UTC;167,78;574,04
2018-01-25 19:39:49 UTC;161,41;563,71
2018-01-25 19:39:50 UTC;163,19;566,38
2018-01-25 19:39:51 UTC;168,86;575,67
2018-01-25 19:39:52 UTC;157,81;560,21
2018-01-25 19:39:53 UTC;168,29;573,68
2018-01-25 19:39:54 UTC;160,29;564,37
2018-01-25 19:39:55 UTC;164,08;566,68
2018-01-25 19:39:56 UTC;170,06;576,15
2018-01-25 19:39:57 UTC;139,52;563,49
2018-01-25 19:39:58 UTC;195,73;636,83
2018-01-25 19:39:59 UTC;221,17;568,31
2018-01-25 19:40:00 UTC;162,79;565,05
2018-01-25 19:40:01 UTC;167,47;573,65
2018-01-25 19:40:02 UTC;159,21;561,99
2018-01-25 19:40:03 UTC;168,96;572,53
2018-01-25 19:40:04 UTC;160,62;563,27
2018-01-25 19:40:05 UTC;163,84;563,65
2018-01-25 19:40:06 UTC;171,95;577,86
2018-01-25 19:40:07 UTC;161,43;563,05
2018-01-25 19:40:08 UTC;168,25;571,87
2018-01-25 19:40:09 UTC;161,74;562,98
2018-01-25 19:40:10 UTC;162,97;565,20
2018-01-25 19:40:11 UTC;168,86;575,33
2018-01-25 19:40:12 UTC;159,72;561,21
2018-01-25 19:40:13 UTC;165,95;573,35
2018-01-25 19:40:14 UTC;160,55;561,00
2018-01-25 19:40:15 UTC;162,61;564,13
2018-01-25 19:40:16 UTC;178,76;581,62
2018-01-25 19:40:17 UTC;181,65;630,38
2018-01-25 19:40:18 UTC;167,07;573,42
2018-01-25 19:40:19 UTC;161,47;564,92
2018-01-25 19:40:20 UTC;164,41;567,96
2018-01-25 19:40:21 UTC;170,23;578,42
2018-01-25 19:40:22 UTC;159,50;566,02
2018-01-25 19:40:23 UTC;167,63;572,39
2018-01-25 19:40:24 UTC;160,17;565,34
2018-01-25 19:40:25 UTC;164,73;566,75
2018-01-25 19:40:26 UTC;173,46;580,75
2018-01-25 19:40:27 UTC;161,75;565,76
2018-01-25 19:40:28 UTC;166,68;574,50
2018-01-25 19:40:29 UTC;164,93;567,30
2018-01-25 19:40:30 UTC;163,93;568,14
2018-01-25 19:40:31 UTC;190,40;646,76
2018-01-25 19:40:32 UTC;160,35;566,42
2018-01-25 19:40:33 UTC;168,75;567,41
2018-01-25 19:40:34 UTC;164,82;577,58
2018-01-25 19:40:35 UTC;164,66;569,04
2018-01-25 19:40:36 UTC;174,23;582,53
2018-01-25 19:40:37 UTC;181,59;635,89
2018-01-25 19:40:38 UTC;170,59;579,22
2018-01-25 19:40:39 UTC;131,56;569,35
2018-01-25 19:40:40 UTC;217,87;652,16
2018-01-25 19:40:41 UTC;170,77;582,34
2018-01-25 19:40:42 UTC;161,46;568,77
2018-01-25 19:40:43 UTC;171,28;580,98
2018-01-25 19:40:44 UTC;161,54;570,11
2018-01-25 19:40:45 UTC;189,01;643,38
2018-01-25 19:40:46 UTC;171,97;584,56
2018-01-25 19:40:47 UTC;168,15;573,64
2018-01-25 19:40:48 UTC;129,78;579,18
2018-01-25 19:40:49 UTC;212,77;675,15
2018-01-25 19:40:50 UTC;159,45;576,11
2018-01-25 19:40:51 UTC;201,71;631,07
2018-01-25 19:40:52 UTC;180,06;648,57
2018-01-25 19:40:53 UTC;162,76;572,96
2018-01-25 19:40:54 UTC;170,58;583,24
2018-01-25 19:40:55 UTC;169,76;579,22
2018-01-25 19:40:56 UTC;166,52;576,46
2018-01-25 19:40:57 UTC;176,41;588,50
2018-01-25 19:40:58 UTC;162,98;572,61
2018-01-25 19:40:59 UTC;171,93;584,79
2018-01-25 19:41:00 UTC;168,04;577,99
2018-01-25 19:41:01 UTC;162,58;573,85
2018-01-25 19:41:02 UTC;175,95;587,00
2018-01-25 19:41:03 UTC;192,69;648,88
2018-01-25 19:41:04 UTC;171,84;585,03
2018-01-25 19:41:05 UTC;182,09;651,46
2018-01-25 19:41:06 UTC;198,77;649,17
2018-01-25 19:41:07 UTC;178,54;595,19
2018-01-25 19:41:08 UTC;162,79;575,55
2018-01-25 19:41:09 UTC;173,48;589,50
2018-01-25 19:41:10 UTC;173,89;610,61
2018-01-25 19:41:11 UTC;202,84;738,21
2018-01-25 19:41:12 UTC;185,76;620,11
2018-01-25 19:41:13 UTC;167,73;586,34
2018-01-25 19:41:14 UTC;172,62;594,76
2018-01-25 19:41:15 UTC;172,15;590,13
2018-01-25 19:41:16 UTC;167,88;587,75
2018-01-25 19:41:17 UTC;181,00;600,44
2018-01-25 19:41:18 UTC;170,09;621,46
2018-01-25 19:41:19 UTC;199,43;618,42
2018-01-25 19:41:20 UTC;168,86;586,94
2018-01-25 19:41:21 UTC;161,44;586,36
2018-01-25 19:41:22 UTC;181,81;598,52
2018-01-25 19:41:23 UTC;164,23;581,46
2018-01-25 19:41:24 UTC;173,76;596,81
2018-01-25 19:41:25 UTC;169,24;588,15
2018-01-25 19:41:26 UTC;169,32;586,90
2018-01-25 19:41:27 UTC;181,12;602,00
2018-01-25 19:41:28 UTC;164,48;581,26
2018-01-25 19:41:29 UTC;176,87;599,66
2018-01-25 19:41:30 UTC;168,41;587,05
2018-01-25 19:41:31 UTC;167,86;586,29
2018-01-25 19:41:32 UTC;172,17;597,84
2018-01-25 19:41:33 UTC;167,81;584,04
2018-01-25 19:41:34 UTC;171,54;596,07
2018-01-25 19:41:35 UTC;129,47;590,56
2018-01-25 19:41:36 UTC;230,33;859,22
2018-01-25 19:41:37 UTC;211,77;622,37
2018-01-25 19:41:38 UTC;165,81;583,01
2018-01-25 19:41:39 UTC;177,58;601,33
2018-01-25 19:41:40 UTC;170,07;588,14
2018-01-25 19:41:41 UTC;136,50;589,33
2018-01-25 19:41:42 UTC;216,57;678,12
2018-01-25 19:41:43 UTC;169,48;587,97
2018-01-25 19:41:44 UTC;172,40;592,14
2018-01-25 19:41:45 UTC;176,46;595,82
2018-01-25 19:41:46 UTC;170,18;587,89
2018-01-25 19:41:47 UTC;180,38;603,17
2018-01-25 19:41:48 UTC;168,42;589,42
2018-01-25 19:41:49 UTC;173,02;594,36
2018-01-25 19:41:50 UTC;172,09;593,18
2018-01-25 19:41:51 UTC;196,85;661,10
2018-01-25 19:41:52 UTC;193,74;674,71
2018-01-25 19:41:53 UTC;169,61;592,98
2018-01-25 19:41:54 UTC;173,62;598,18
2018-01-25 19:41:55 UTC;173,99;598,54
2018-01-25 19:41:56 UTC;172,39;591,37
2018-01-25 19:41:57 UTC;169,32;677,04
2018-01-25 19:41:58 UTC;215,64;710,06
2018-01-25 19:41:59 UTC;239,32;604,35
2018-01-25 19:42:00 UTC;171,92;600,58
2018-01-25 19:42:01 UTC;169,03;595,43
2018-01-25 19:42:02 UTC;183,12;606,48
2018-01-25 19:42:03 UTC;170,39;594,93
2018-01-25 19:42:04 UTC;173,47;600,89
2018-01-25 19:42:05 UTC;177,31;600,46
2018-01-25 19:42:06 UTC;165,01;594,85
2018-01-25 19:42:07 UTC;189,64;608,41
2018-01-25 19:42:08 UTC;168,40;593,54
2018-01-25 19:42:09 UTC;178,30;605,50
2018-01-25 19:42:10 UTC;171,15;597,24
2018-01-25 19:42:11 UTC;167,77;593,71
2018-01-25 19:42:12 UTC;180,72;603,24
2018-01-25 19:42:13 UTC;168,93;597,59
2018-01-25 19:42:14 UTC;175,03;601,20
2018-01-25 19:42:15 UTC;182,26;602,90
2018-01-25 19:42:16 UTC;173,13;594,41
2018-01-25 19:42:17 UTC;181,24;607,80
2018-01-25 19:42:18 UTC;169,58;595,40
2018-01-25 19:42:19 UTC;174,49;601,73
2018-01-25 19:42:20 UTC;173,45;597,41
2018-01-25 19:42:21 UTC;170,49;595,89
2018-01-25 19:42:22 UTC;177,43;604,12
2018-01-25 19:42:23 UTC;169,59;595,82
2018-01-25 19:42:24 UTC;175,42;599,74
2018-01-25 19:42:25 UTC;173,46;601,52
2018-01-25 19:42:26 UTC;176,15;597,08
2018-01-25 19:42:27 UTC;181,58;607,42
2018-01-25 19:42:28 UTC;190,34;665,43
2018-01-25 19:42:29 UTC;176,79;607,87
2018-01-25 19:42:30 UTC;174,52;600,66
2018-01-25 19:42:31 UTC;171,13;596,54
2018-01-25 19:42:32 UTC;180,88;605,84
2018-01-25 19:42:33 UTC;170,35;598,67
2018-01-25 19:42:34 UTC;193,24;675,75
2018-01-25 19:42:35 UTC;174,35;603,06
2018-01-25 19:42:36 UTC;176,12;598,18
2018-01-25 19:42:37 UTC;183,28;614,18
2018-01-25 19:42:38 UTC;171,32;598,80
2018-01-25 19:42:39 UTC;175,80;606,23
2018-01-25 19:42:40 UTC;174,97;601,45
2018-01-25 19:42:41 UTC;171,12;601,86
2018-01-25 19:42:42 UTC;181,42;611,79
2018-01-25 19:42:43 UTC;171,64;599,11
2018-01-25 19:42:44 UTC;179,70;606,83
2018-01-25 19:42:45 UTC;216,42;752,00
2018-01-25 19:42:46 UTC;176,81;607,55
2018-01-25 19:42:47 UTC;183,05;617,79
2018-01-25 19:42:48 UTC;172,12;605,12
2018-01-25 19:42:49 UTC;205,73;683,11
2018-01-25 19:42:50 UTC;177,50;612,24
2018-01-25 19:42:51 UTC;173,03;605,45
2018-01-25 19:42:52 UTC;178,55;618,45
2018-01-25 19:42:53 UTC;183,78;605,86
2018-01-25 19:42:54 UTC;192,48;638,01
2018-01-25 19:42:55 UTC;177,18;610,64
2018-01-25 19:42:56 UTC;176,26;607,08
2018-01-25 19:42:57 UTC;185,83;619,75
2018-01-25 19:42:58 UTC;172,95;606,99
2018-01-25 19:42:59 UTC;177,03;612,70
2018-01-25 19:43:00 UTC;177,58;611,15
2018-01-25 19:43:01 UTC;172,57;604,87
2018-01-25 19:43:02 UTC;183,57;618,41
2018-01-25 19:43:03 UTC;172,31;605,12
2018-01-25 19:43:04 UTC;80,26;161,98
2018-01-25 19:43:05 UTC;26,32;26,86
2018-01-25 19:43:06 UTC;26,81;24,55
2018-01-25 19:43:07 UTC;33,18;35,78
2018-01-25 19:43:08 UTC;23,90;22,55
2018-01-25 19:43:09 UTC;28,59;30,27
2018-01-25 19:43:10 UTC;27,10;27,67
2018-01-25 19:43:11 UTC;21,81;21,35
2018-01-25 19:43:12 UTC;33,12;35,89
2018-01-25 19:43:13 UTC;23,19;22,56
2018-01-25 19:43:14 UTC;27,71;29,46
2018-01-25 19:43:15 UTC;28,67;28,35
2018-01-25 19:43:16 UTC;26,16;23,86
2018-01-25 19:43:17 UTC;36,22;38,91
2018-01-25 19:43:18 UTC;24,34;23,23
2018-01-25 19:43:19 UTC;30,60;31,48
2018-01-25 19:43:20 UTC;25,03;25,89
2018-01-25 19:43:21 UTC;23,21;22,08
2018-01-25 19:43:22 UTC;31,30;34,78
2018-01-25 19:43:23 UTC;23,54;22,36
2018-01-25 19:43:24 UTC;27,19;27,93
2018-01-25 19:43:25 UTC;27,69;28,72
2018-01-25 19:43:26 UTC;23,64;22,14
2018-01-25 19:43:27 UTC;33,27;35,27
2018-01-25 19:43:28 UTC;23,42;22,26
2018-01-25 19:43:29 UTC;28,25;28,82
2018-01-25 19:43:30 UTC;27,88;28,89
2018-01-25 19:43:31 UTC;21,45;20,85
2018-01-25 19:43:32 UTC;29,68;32,87
2018-01-25 19:43:33 UTC;23,85;22,78
2018-01-25 19:43:34 UTC;28,36;29,16
2018-01-25 19:43:35 UTC;29,05;29,92
2018-01-25 19:43:36 UTC;27,52;25,61
2018-01-25 19:43:37 UTC;32,75;34,51
2018-01-25 19:43:38 UTC;27,94;26,80
2018-01-25 19:43:39 UTC;27,10;27,87
2018-01-25 19:43:40 UTC;30,28;31,38
2018-01-25 19:43:41 UTC;22,75;22,45
2018-01-25 19:43:42 UTC;36,39;58,21
2018-01-25 19:43:43 UTC;36,81;23,72
2018-01-25 19:43:44 UTC;28,82;30,16
2018-01-25 19:43:45 UTC;30,85;32,09
2018-01-25 19:43:46 UTC;26,12;23,83
2018-01-25 19:43:47 UTC;31,80;33,72
2018-01-25 19:43:48 UTC;27,65;26,80
2018-01-25 19:43:49 UTC;28,86;28,59
2018-01-25 19:43:50 UTC;30,77;32,25
2018-01-25 19:43:51 UTC;24,15;23,40
2018-01-25 19:43:52 UTC;29,11;31,51
2018-01-25 19:43:53 UTC;25,91;25,40
2018-01-25 19:43:54 UTC;27,28;27,22
2018-01-25 19:43:55 UTC;29,70;30,97
2018-01-25 19:43:56 UTC;26,22;24,32
2018-01-25 19:43:57 UTC;33,06;33,75
2018-01-25 19:43:58 UTC;26,94;26,50
2018-01-25 19:43:59 UTC;25,96;26,79
2018-01-25 19:44:00 UTC;32,95;33,83
2018-01-25 19:44:01 UTC;23,41;22,31
2018-01-25 19:44:02 UTC;29,57;30,67
2018-01-25 19:44:03 UTC;26,56;27,44
2018-01-25 19:44:04 UTC;27,99;27,81
2018-01-25 19:44:05 UTC;31,06;32,46
2018-01-25 19:44:06 UTC;26,71;24,55
2018-01-25 19:44:07 UTC;36,20;35,42
2018-01-25 19:44:08 UTC;28,78;26,96
2018-01-25 19:44:09 UTC;32,35;29,50
2018-01-25 19:44:10 UTC;30,86;31,96
2018-01-25 19:44:11 UTC;27,00;23,55
2018-01-25 19:44:12 UTC;36,74;33,39
2018-01-25 19:44:13 UTC;31,90;27,95
2018-01-25 19:44:14 UTC;29,98;29,72
2018-01-25 19:44:15 UTC;34,57;36,28
2018-01-25 19:44:16 UTC;26,19;26,42
2018-01-25 19:44:17 UTC;31,43;34,28
2018-01-25 19:44:18 UTC;27,08;29,25
2018-01-25 19:44:19 UTC;29,21;30,61
2018-01-25 19:44:20 UTC;32,19;36,19
2018-01-25 19:44:21 UTC;23,47;24,99
2018-01-25 19:44:22 UTC;27,18;31,26
2018-01-25 19:44:23 UTC;26,67;29,08
2018-01-25 19:44:24 UTC;28,27;30,64
2018-01-25 19:44:25 UTC;30,90;34,87
2018-01-25 19:44:26 UTC;25,51;26,03
2018-01-25 19:44:27 UTC;31,88;34,67
2018-01-25 19:44:28 UTC;29,31;31,37
2018-01-25 19:44:29 UTC;27,67;28,09
2018-01-25 19:44:30 UTC;28,84;31,14
2018-01-25 19:44:31 UTC;24,62;23,42
2018-01-25 19:44:32 UTC;28,20;29,87
2018-01-25 19:44:33 UTC;23,12;23,68
2018-01-25 19:44:34 UTC;27,82;27,83
2018-01-25 19:44:35 UTC;36,63;39,24
2018-01-25 19:44:36 UTC;25,94;26,10
2018-01-25 19:44:37 UTC;30,93;33,67
2018-01-25 19:44:38 UTC;31,12;31,82
