# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
zenbook;1;2018-01-25 19:35:13 UTC;5393952;6295632;2671932;33,13;82856;1204512;11417532;66,07;1195360;1134668;380
zenbook;1;2018-01-25 19:35:14 UTC;5394868;6296620;2671016;33,11;82856;1203364;11417532;66,07;1195720;1133520;408
zenbook;1;2018-01-25 19:35:15 UTC;5394744;6296564;2671140;33,12;82856;1203328;11417532;66,07;1195564;1133484;432
zenbook;1;2018-01-25 19:35:16 UTC;5394960;6296836;2670924;33,11;82856;1203120;11417532;66,07;1195568;1133276;444
zenbook;1;2018-01-25 19:35:17 UTC;5395024;6296936;2670860;33,11;82864;1203168;11417532;66,07;1195764;1133308;472
zenbook;1;2018-01-25 19:35:18 UTC;5394960;6296948;2670924;33,11;82864;1203128;11417532;66,07;1195860;1133284;512
zenbook;1;2018-01-25 19:35:19 UTC;5394868;6296900;2671016;33,11;82864;1203176;11417532;66,07;1195872;1133328;536
zenbook;1;2018-01-25 19:35:20 UTC;5393004;6295104;2672880;33,14;82880;1204836;11426820;66,12;1195968;1134992;612
zenbook;1;2018-01-25 19:35:21 UTC;5392808;6294944;2673076;33,14;82880;1204880;11435760;66,17;1196340;1134848;540
zenbook;1;2018-01-25 19:35:22 UTC;5393348;6295560;2672536;33,13;82880;1203900;11435760;66,17;1196388;1134056;568
zenbook;1;2018-01-25 19:35:23 UTC;5393316;6295584;2672568;33,13;82880;1203876;11435760;66,17;1196220;1134032;596
zenbook;1;2018-01-25 19:35:24 UTC;5393552;6295820;2672332;33,13;82880;1203752;11435760;66,17;1196228;1133860;620
zenbook;1;2018-01-25 19:35:25 UTC;5393564;6295936;2672320;33,13;82880;1203712;11435760;66,17;1196284;1133868;648
zenbook;1;2018-01-25 19:35:26 UTC;5393596;6296020;2672288;33,13;82888;1203596;11435760;66,17;1196300;1133756;676
zenbook;1;2018-01-25 19:35:27 UTC;5393440;6295884;2672444;33,13;82888;1203656;11435760;66,17;1196336;1133776;704
zenbook;1;2018-01-25 19:35:28 UTC;5391952;6294436;2673932;33,15;82888;1205240;11444388;66,22;1196644;1135368;728
zenbook;1;2018-01-25 19:35:29 UTC;5392544;6295108;2673340;33,14;82888;1204280;11444388;66,22;1196952;1134440;752
zenbook;1;2018-01-25 19:35:30 UTC;5392572;6295192;2673312;33,14;82888;1204168;11444388;66,22;1196812;1134328;780
zenbook;1;2018-01-25 19:35:31 UTC;5392976;6295644;2672908;33,14;82888;1203952;11444388;66,22;1196816;1134112;804
zenbook;1;2018-01-25 19:35:32 UTC;5392820;6295548;2673064;33,14;82896;1204008;11444388;66,22;1196804;1134164;860
zenbook;1;2018-01-25 19:35:33 UTC;5392884;6295612;2673000;33,14;82896;1204056;11444388;66,22;1196804;1134164;884
zenbook;1;2018-01-25 19:35:34 UTC;5392664;6295500;2673220;33,14;82896;1204016;11444388;66,22;1196804;1134176;912
zenbook;1;2018-01-25 19:35:35 UTC;5392852;6295740;2673032;33,14;82896;1204064;11444388;66,22;1196816;1134224;936
zenbook;1;2018-01-25 19:35:36 UTC;5390252;6293308;2675632;33,17;82904;1205980;11488812;66,48;1197380;1136140;1004
zenbook;1;2018-01-25 19:35:37 UTC;5390920;6293920;2674964;33,16;82904;1204660;11488812;66,48;1197812;1134820;164
zenbook;1;2018-01-25 19:35:38 UTC;5390764;6293764;2675120;33,17;82904;1204708;11488812;66,48;1197832;1134820;196
zenbook;1;2018-01-25 19:35:39 UTC;5389692;6292800;2676192;33,18;82904;1205572;11497520;66,53;1197888;1135728;224
zenbook;1;2018-01-25 19:35:40 UTC;5390528;6293672;2675356;33,17;82904;1204748;11497520;66,53;1198036;1134884;248
zenbook;1;2018-01-25 19:35:41 UTC;5390592;6293808;2675292;33,17;82904;1204536;11497520;66,53;1198228;1134692;276
zenbook;1;2018-01-25 19:35:42 UTC;5390280;6293500;2675604;33,17;82912;1204584;11497520;66,53;1198260;1134700;340
zenbook;1;2018-01-25 19:35:43 UTC;5390188;6293508;2675696;33,17;82912;1204640;11497520;66,53;1198332;1134796;368
zenbook;1;2018-01-25 19:35:44 UTC;5390312;6293652;2675572;33,17;82912;1204528;11497520;66,53;1198444;1134652;392
zenbook;1;2018-01-25 19:35:45 UTC;5390312;6293748;2675572;33,17;82912;1204584;11497520;66,53;1198460;1134748;420
zenbook;1;2018-01-25 19:35:46 UTC;5390344;6293780;2675540;33,17;82912;1204632;11497520;66,53;1198460;1134748;444
zenbook;1;2018-01-25 19:35:47 UTC;5390344;6293828;2675540;33,17;82920;1204680;11497520;66,53;1198640;1134796;472
zenbook;1;2018-01-25 19:35:48 UTC;5390092;6293612;2675792;33,17;82920;1204736;11497520;66,53;1198716;1134828;456
zenbook;1;2018-01-25 19:35:49 UTC;5390188;6293764;2675696;33,17;82920;1204784;11497520;66,53;1198716;1134884;484
zenbook;1;2018-01-25 19:35:50 UTC;5390000;6293632;2675884;33,18;82920;1204840;11497520;66,53;1198716;1134940;512
zenbook;1;2018-01-25 19:35:51 UTC;5390128;6293804;2675756;33,17;82920;1204888;11497520;66,53;1198728;1134984;536
zenbook;1;2018-01-25 19:35:52 UTC;5390064;6293796;2675820;33,17;82928;1204936;11497520;66,53;1198744;1135040;472
zenbook;1;2018-01-25 19:35:53 UTC;5390160;6294008;2675724;33,17;82928;1204992;11497520;66,53;1198780;1135144;500
zenbook;1;2018-01-25 19:35:54 UTC;5390064;6293948;2675820;33,17;82928;1205048;11497520;66,53;1198800;1135180;528
zenbook;1;2018-01-25 19:35:55 UTC;5389972;6293860;2675912;33,18;82928;1205096;11497520;66,53;1198800;1135180;552
zenbook;1;2018-01-25 19:35:56 UTC;5389816;6293756;2676068;33,18;82928;1205144;11497520;66,53;1198804;1135232;576
zenbook;1;2018-01-25 19:35:57 UTC;5389444;6293436;2676440;33,18;82928;1205208;11497520;66,53;1198980;1135284;604
zenbook;1;2018-01-25 19:35:58 UTC;5389288;6293348;2676596;33,18;82936;1205248;11497520;66,53;1199084;1135352;628
zenbook;1;2018-01-25 19:35:59 UTC;5389196;6293316;2676688;33,19;82936;1205304;11497520;66,53;1199092;1135404;656
zenbook;1;2018-01-25 19:36:00 UTC;5389196;6293364;2676688;33,19;82936;1205352;11497520;66,53;1199096;1135456;680
zenbook;1;2018-01-25 19:36:01 UTC;5389260;6293516;2676624;33,18;82936;1205408;11497520;66,53;1199096;1135544;708
zenbook;1;2018-01-25 19:36:02 UTC;5389136;6293448;2676748;33,19;82936;1205456;11497520;66,53;1199100;1135600;740
zenbook;1;2018-01-25 19:36:03 UTC;5388916;6293256;2676968;33,19;82944;1205512;11497520;66,53;1199136;1135620;768
zenbook;1;2018-01-25 19:36:04 UTC;5388856;6293196;2677028;33,19;82944;1205560;11497520;66,53;1199136;1135620;792
zenbook;1;2018-01-25 19:36:05 UTC;5388792;6293188;2677092;33,19;82944;1205608;11497520;66,53;1199136;1135676;816
zenbook;1;2018-01-25 19:36:06 UTC;5388792;6293228;2677092;33,19;82944;1205664;11497520;66,53;1199152;1135716;848
zenbook;1;2018-01-25 19:36:07 UTC;5388824;6293260;2677060;33,19;82944;1205712;11497520;66,53;1199324;1135716;184
zenbook;1;2018-01-25 19:36:08 UTC;5388668;6293244;2677216;33,19;82952;1205768;11497520;66,53;1199396;1135836;92
zenbook;1;2018-01-25 19:36:09 UTC;5388700;6293372;2677184;33,19;82952;1205816;11497520;66,53;1199396;1135932;116
zenbook;1;2018-01-25 19:36:10 UTC;5388576;6293396;2677308;33,19;82968;1205916;11497520;66,53;1199416;1136072;196
zenbook;1;2018-01-25 19:36:11 UTC;5388420;6293240;2677464;33,19;82968;1205964;11497520;66,53;1199416;1136072;220
zenbook;1;2018-01-25 19:36:12 UTC;5388296;6293216;2677588;33,20;82968;1206020;11497520;66,53;1199436;1136156;260
zenbook;1;2018-01-25 19:36:13 UTC;5388264;6293184;2677620;33,20;82968;1206068;11497520;66,53;1199436;1136156;284
zenbook;1;2018-01-25 19:36:14 UTC;5388296;6293216;2677588;33,20;82968;1206116;11497520;66,53;1199436;1136156;320
zenbook;1;2018-01-25 19:36:15 UTC;5388296;6293320;2677588;33,20;82968;1206172;11497520;66,53;1199436;1136260;348
zenbook;1;2018-01-25 19:36:16 UTC;5388172;6293248;2677712;33,20;82976;1206228;11497520;66,53;1199440;1136312;372
zenbook;1;2018-01-25 19:36:17 UTC;5387828;6293008;2678056;33,20;82976;1206276;11497520;66,53;1199628;1136408;404
zenbook;1;2018-01-25 19:36:18 UTC;5385196;6290448;2680688;33,23;82976;1207872;11508752;66,59;1199936;1138020;452
zenbook;1;2018-01-25 19:36:19 UTC;5385804;6291092;2680080;33,23;82976;1206904;11508752;66,59;1199944;1137032;516
zenbook;1;2018-01-25 19:36:20 UTC;5385876;6291184;2680008;33,23;82976;1206788;11508752;66,59;1199952;1136888;552
zenbook;1;2018-01-25 19:36:21 UTC;5386056;6291464;2679828;33,22;82984;1206672;11508752;66,59;1200008;1136812;584
zenbook;1;2018-01-25 19:36:22 UTC;5386344;6291764;2679540;33,22;82984;1206628;11508752;66,59;1199912;1136732;612
zenbook;1;2018-01-25 19:36:23 UTC;5386404;6291824;2679480;33,22;82984;1206580;11508752;66,59;1199844;1136636;108
zenbook;1;2018-01-25 19:36:24 UTC;5385228;6290752;2680656;33,23;82984;1208128;11521456;66,67;1199960;1138228;144
zenbook;1;2018-01-25 19:36:25 UTC;5385756;6291384;2680128;33,23;82984;1207348;11521456;66,67;1200312;1137500;168
zenbook;1;2018-01-25 19:36:26 UTC;5385704;6291380;2680180;33,23;82992;1207068;11521456;66,67;1200000;1137208;212
zenbook;1;2018-01-25 19:36:27 UTC;5385768;6291456;2680116;33,23;82992;1206852;11521456;66,67;1200172;1136956;236
zenbook;1;2018-01-25 19:36:28 UTC;5385580;6291324;2680304;33,23;82992;1206908;11521456;66,67;1200220;1137012;264
zenbook;1;2018-01-25 19:36:29 UTC;5385612;6291356;2680272;33,23;82992;1206956;11521456;66,67;1200220;1137012;288
zenbook;1;2018-01-25 19:36:30 UTC;5385768;6291568;2680116;33,23;82992;1206884;11521456;66,67;1200224;1136940;316
zenbook;1;2018-01-25 19:36:31 UTC;5385768;6291624;2680116;33,23;82992;1206932;11521456;66,67;1200224;1136996;340
zenbook;1;2018-01-25 19:36:32 UTC;5383124;6289124;2682760;33,26;83000;1209076;11551736;66,84;1200796;1139232;364
zenbook;1;2018-01-25 19:36:33 UTC;5384164;6290212;2681720;33,25;83000;1207844;11551736;66,84;1201432;1137980;400
zenbook;1;2018-01-25 19:36:34 UTC;5384084;6290148;2681800;33,25;83000;1207640;11551736;66,84;1201140;1137744;436
zenbook;1;2018-01-25 19:36:35 UTC;5384164;6290256;2681720;33,25;83000;1207524;11551736;66,84;1201168;1137600;464
zenbook;1;2018-01-25 19:36:36 UTC;5384336;6290512;2681548;33,25;83000;1207480;11551736;66,84;1201188;1137596;492
zenbook;1;2018-01-25 19:36:37 UTC;5384256;6290536;2681628;33,25;83008;1207360;11551736;66,84;1201200;1137520;524
zenbook;1;2018-01-25 19:36:38 UTC;5384300;6290580;2681584;33,25;83008;1207356;11551736;66,84;1201260;1137468;548
zenbook;1;2018-01-25 19:36:39 UTC;5384268;6290600;2681616;33,25;83008;1207412;11551736;66,84;1201264;1137520;576
zenbook;1;2018-01-25 19:36:40 UTC;5384332;6290692;2681552;33,25;83008;1207460;11551736;66,84;1201268;1137548;600
zenbook;1;2018-01-25 19:36:41 UTC;5384112;6290528;2681772;33,25;83008;1207508;11551736;66,84;1201268;1137604;624
zenbook;1;2018-01-25 19:36:42 UTC;5384144;6290672;2681740;33,25;83016;1207564;11551736;66,84;1201328;1137712;676
zenbook;1;2018-01-25 19:36:43 UTC;5384052;6290640;2681832;33,25;83016;1207612;11551736;66,84;1201328;1137768;700
zenbook;1;2018-01-25 19:36:44 UTC;5384052;6290696;2681832;33,25;83016;1207668;11551736;66,84;1201328;1137824;728
zenbook;1;2018-01-25 19:36:45 UTC;5383960;6290628;2681924;33,25;83016;1207716;11551736;66,84;1201360;1137848;752
zenbook;1;2018-01-25 19:36:46 UTC;5380824;6287556;2685060;33,29;83032;1209644;11603712;67,14;1202144;1139812;780
zenbook;1;2018-01-25 19:36:47 UTC;5381848;6288668;2684036;33,28;83032;1208344;11603712;67,14;1202492;1138508;876
zenbook;1;2018-01-25 19:36:48 UTC;5381536;6288416;2684348;33,28;83032;1208400;11603712;67,14;1202524;1138564;904
zenbook;1;2018-01-25 19:36:49 UTC;5381536;6288464;2684348;33,28;83032;1208180;11603712;67,14;1202552;1138344;872
zenbook;1;2018-01-25 19:36:50 UTC;5381568;6288496;2684316;33,28;83032;1208228;11603712;67,14;1202556;1138344;896
zenbook;1;2018-01-25 19:36:51 UTC;5381568;6288600;2684316;33,28;83032;1208028;11603712;67,14;1202628;1138196;940
zenbook;1;2018-01-25 19:36:52 UTC;5381564;6288644;2684320;33,28;83040;1208076;11603712;67,14;1202636;1138244;964
zenbook;1;2018-01-25 19:36:53 UTC;5381436;6288572;2684448;33,28;83040;1208132;11603712;67,14;1202656;1138300;28
zenbook;1;2018-01-25 19:36:54 UTC;5381500;6288636;2684384;33,28;83040;1208180;11603712;67,14;1202656;1138300;60
zenbook;1;2018-01-25 19:36:55 UTC;5381436;6288628;2684448;33,28;83040;1208236;11603712;67,14;1202656;1138356;88
zenbook;1;2018-01-25 19:36:56 UTC;5381436;6288676;2684448;33,28;83040;1208288;11603712;67,14;1202600;1138412;112
zenbook;1;2018-01-25 19:36:57 UTC;5381436;6288732;2684448;33,28;83048;1208340;11603712;67,14;1202600;1138468;152
zenbook;1;2018-01-25 19:36:58 UTC;5381500;6288812;2684384;33,28;83048;1208388;11603712;67,14;1202656;1138468;176
zenbook;1;2018-01-25 19:36:59 UTC;5381436;6288848;2684448;33,28;83048;1208436;11603712;67,14;1202688;1138568;200
zenbook;1;2018-01-25 19:37:00 UTC;5381436;6288896;2684448;33,28;83048;1208492;11603712;67,14;1202696;1138616;228
zenbook;1;2018-01-25 19:37:01 UTC;5381280;6288740;2684604;33,28;83048;1208540;11603712;67,14;1202696;1138616;252
zenbook;1;2018-01-25 19:37:02 UTC;5381344;6288912;2684540;33,28;83056;1208596;11603712;67,14;1202700;1138724;284
zenbook;1;2018-01-25 19:37:03 UTC;5381188;6288848;2684696;33,28;83056;1208644;11603712;67,14;1202704;1138812;308
zenbook;1;2018-01-25 19:37:04 UTC;5381096;6288820;2684788;33,29;83056;1208700;11603712;67,14;1202668;1138864;344
zenbook;1;2018-01-25 19:37:05 UTC;5381032;6288756;2684852;33,29;83056;1208748;11603712;67,14;1202668;1138864;368
zenbook;1;2018-01-25 19:37:06 UTC;5381096;6288876;2684788;33,29;83056;1208796;11603712;67,14;1202668;1138920;396
zenbook;1;2018-01-25 19:37:07 UTC;5381064;6288900;2684820;33,29;83056;1208852;11603712;67,14;1202668;1138976;424
zenbook;1;2018-01-25 19:37:08 UTC;5380940;6288784;2684944;33,29;83064;1208900;11603712;67,14;1202680;1138984;452
zenbook;1;2018-01-25 19:37:09 UTC;5381032;6288932;2684852;33,29;83064;1208956;11603712;67,14;1202680;1139040;136
zenbook;1;2018-01-25 19:37:10 UTC;5381004;6289000;2684880;33,29;83064;1209004;11603712;67,14;1202688;1139136;92
zenbook;1;2018-01-25 19:37:11 UTC;5380816;6288868;2685068;33,29;83064;1209060;11603712;67,14;1202692;1139192;120
zenbook;1;2018-01-25 19:37:12 UTC;5380692;6288808;2685192;33,29;83064;1209108;11603712;67,14;1202700;1139248;192
zenbook;1;2018-01-25 19:37:13 UTC;5380596;6288788;2685288;33,29;83072;1209164;11603712;67,14;1202708;1139304;240
zenbook;1;2018-01-25 19:37:14 UTC;5380628;6288876;2685256;33,29;83072;1209212;11603712;67,14;1202716;1139352;276
zenbook;1;2018-01-25 19:37:15 UTC;5380660;6288908;2685224;33,29;83072;1209260;11603712;67,14;1202716;1139352;300
zenbook;1;2018-01-25 19:37:16 UTC;5380536;6288832;2685348;33,29;83072;1209316;11603712;67,14;1202724;1139400;328
zenbook;1;2018-01-25 19:37:17 UTC;5380504;6288852;2685380;33,29;83072;1209364;11603712;67,14;1202724;1139456;364
zenbook;1;2018-01-25 19:37:18 UTC;5380380;6288868;2685504;33,29;83080;1209420;11603712;67,14;1202732;1139596;400
zenbook;1;2018-01-25 19:37:19 UTC;5380288;6288776;2685596;33,30;83080;1209468;11603712;67,14;1202700;1139596;396
zenbook;1;2018-01-25 19:37:20 UTC;5380272;6288832;2685612;33,30;83096;1209512;11603712;67,14;1202704;1139652;432
zenbook;1;2018-01-25 19:37:21 UTC;5380180;6288796;2685704;33,30;83096;1209572;11603712;67,14;1202712;1139700;512
zenbook;1;2018-01-25 19:37:22 UTC;5380088;6288812;2685796;33,30;83096;1209628;11603712;67,14;1202720;1139804;544
zenbook;1;2018-01-25 19:37:23 UTC;5379992;6288716;2685892;33,30;83096;1209676;11603712;67,14;1202720;1139804;568
zenbook;1;2018-01-25 19:37:24 UTC;5380008;6288832;2685876;33,30;83096;1209724;11603712;67,14;1202744;1139888;48
zenbook;1;2018-01-25 19:37:25 UTC;5380040;6288920;2685844;33,30;83096;1209780;11603712;67,14;1202744;1139944;84
zenbook;1;2018-01-25 19:37:26 UTC;5379916;6288856;2685968;33,30;83104;1209828;11603712;67,14;1202744;1140000;120
zenbook;1;2018-01-25 19:37:27 UTC;5379728;6288728;2686156;33,30;83104;1209884;11603712;67,14;1202756;1140052;148
zenbook;1;2018-01-25 19:37:28 UTC;5379728;6288776;2686156;33,30;83104;1209932;11603712;67,14;1202756;1140100;184
zenbook;1;2018-01-25 19:37:29 UTC;5379604;6288712;2686280;33,30;83104;1209988;11603712;67,14;1202756;1140160;212
zenbook;1;2018-01-25 19:37:30 UTC;5379636;6288796;2686248;33,30;83104;1210036;11603712;67,14;1202764;1140208;236
zenbook;1;2018-01-25 19:37:31 UTC;5379700;6288916;2686184;33,30;83112;1210092;11603712;67,14;1202764;1140264;268
zenbook;1;2018-01-25 19:37:32 UTC;5379544;6288760;2686340;33,30;83112;1210140;11603712;67,14;1202764;1140264;292
zenbook;1;2018-01-25 19:37:33 UTC;5379480;6288732;2686404;33,31;83112;1210188;11603712;67,14;1202784;1140300;316
zenbook;1;2018-01-25 19:37:34 UTC;5379232;6288564;2686652;33,31;83112;1210244;11603712;67,14;1202812;1140376;352
zenbook;1;2018-01-25 19:37:35 UTC;5379264;6288640;2686620;33,31;83112;1210292;11603712;67,14;1202812;1140420;376
zenbook;1;2018-01-25 19:37:36 UTC;5376812;6286300;2689072;33,34;83112;1211988;11613684;67,20;1203024;1142164;492
zenbook;1;2018-01-25 19:37:37 UTC;5377712;6287256;2688172;33,33;83120;1210756;11613684;67,20;1203132;1140932;520
zenbook;1;2018-01-25 19:37:38 UTC;5377744;6287340;2688140;33,33;83120;1210812;11613684;67,20;1203212;1140988;548
zenbook;1;2018-01-25 19:37:39 UTC;5377868;6287468;2688016;33,33;83120;1210596;11613684;67,20;1203208;1140728;572
zenbook;1;2018-01-25 19:37:40 UTC;5377868;6287524;2688016;33,33;83120;1210652;11613684;67,20;1203208;1140784;256
zenbook;1;2018-01-25 19:37:41 UTC;5377776;6287528;2688108;33,33;83120;1210604;11613684;67,20;1203216;1140784;208
zenbook;1;2018-01-25 19:37:42 UTC;5377776;6287528;2688108;33,33;83128;1210652;11613684;67,20;1203216;1140784;236
zenbook;1;2018-01-25 19:37:43 UTC;5377836;6287644;2688048;33,33;83128;1210708;11613684;67,20;1203216;1140840;264
zenbook;1;2018-01-25 19:37:44 UTC;5376636;6286508;2689248;33,34;83128;1212428;11624436;67,26;1203360;1142524;288
zenbook;1;2018-01-25 19:37:45 UTC;5377128;6287096;2688756;33,33;83128;1211356;11624436;67,26;1203732;1141492;316
zenbook;1;2018-01-25 19:37:46 UTC;5375828;6285852;2690056;33,35;83128;1212536;11632664;67,31;1203572;1142688;340
zenbook;1;2018-01-25 19:37:47 UTC;5376608;6286652;2689276;33,34;83136;1211560;11632664;67,31;1203964;1141692;368
zenbook;1;2018-01-25 19:37:48 UTC;5376696;6286832;2689188;33,34;83136;1211092;11632664;67,31;1203696;1141272;396
zenbook;1;2018-01-25 19:37:49 UTC;5376696;6286888;2689188;33,34;83136;1211148;11632664;67,31;1203696;1141328;424
zenbook;1;2018-01-25 19:37:50 UTC;5376480;6286672;2689404;33,34;83136;1211196;11632664;67,31;1203852;1141328;416
zenbook;1;2018-01-25 19:37:51 UTC;5376604;6286844;2689280;33,34;83136;1211116;11632664;67,31;1203868;1141248;452
zenbook;1;2018-01-25 19:37:52 UTC;5376508;6286856;2689376;33,34;83144;1211172;11632664;67,31;1203872;1141356;496
zenbook;1;2018-01-25 19:37:53 UTC;5376416;6286764;2689468;33,34;83144;1211220;11632664;67,31;1203872;1141356;520
zenbook;1;2018-01-25 19:37:54 UTC;5376448;6286840;2689436;33,34;83144;1211276;11632664;67,31;1203884;1141400;548
zenbook;1;2018-01-25 19:37:55 UTC;5376448;6286896;2689436;33,34;83144;1211316;11632664;67,31;1203912;1141444;420
zenbook;1;2018-01-25 19:37:56 UTC;5374228;6284792;2691656;33,37;83144;1213376;11657132;67,45;1204012;1143528;468
zenbook;1;2018-01-25 19:37:57 UTC;5375416;6285996;2690468;33,36;83152;1211964;11657132;67,45;1204296;1142112;508
zenbook;1;2018-01-25 19:37:58 UTC;5375296;6285968;2690588;33,36;83152;1211944;11657132;67,45;1204304;1142124;536
zenbook;1;2018-01-25 19:37:59 UTC;5375424;6286108;2690460;33,36;83152;1211724;11657132;67,45;1204448;1141868;560
zenbook;1;2018-01-25 19:38:00 UTC;5375392;6286116;2690492;33,36;83152;1211772;11657132;67,45;1204384;1141908;584
zenbook;1;2018-01-25 19:38:01 UTC;5375204;6286024;2690680;33,36;83152;1211636;11666784;67,51;1204860;1141812;612
zenbook;1;2018-01-25 19:38:02 UTC;5375020;6285884;2690864;33,36;83160;1211684;11666784;67,51;1204580;1141856;636
zenbook;1;2018-01-25 19:38:03 UTC;5375020;6285940;2690864;33,36;83160;1211740;11666784;67,51;1204584;1141908;664
zenbook;1;2018-01-25 19:38:04 UTC;5374896;6285824;2690988;33,36;83160;1211788;11666784;67,51;1204588;1141912;688
zenbook;1;2018-01-25 19:38:05 UTC;5374864;6285848;2691020;33,36;83160;1211844;11666784;67,51;1204600;1141968;716
zenbook;1;2018-01-25 19:38:06 UTC;5373352;6284400;2692532;33,38;83160;1213516;11678864;67,58;1204668;1143616;800
zenbook;1;2018-01-25 19:38:07 UTC;5374480;6285588;2691404;33,37;83168;1212476;11678864;67,58;1204980;1142616;832
zenbook;1;2018-01-25 19:38:08 UTC;5374384;6285600;2691500;33,37;83168;1212356;11678864;67,58;1204840;1142548;856
zenbook;1;2018-01-25 19:38:09 UTC;5374416;6285632;2691468;33,37;83168;1212232;11678864;67,58;1204840;1142376;880
zenbook;1;2018-01-25 19:38:10 UTC;5374228;6285468;2691656;33,37;83184;1212148;11678864;67,58;1204916;1142296;932
zenbook;1;2018-01-25 19:38:11 UTC;5374228;6285564;2691656;33,37;83184;1212244;11678864;67,58;1204920;1142392;180
zenbook;1;2018-01-25 19:38:12 UTC;5374384;6285824;2691500;33,37;83184;1212164;11678864;67,58;1204948;1142400;228
zenbook;1;2018-01-25 19:38:13 UTC;5374292;6285740;2691592;33,37;83184;1212252;11678864;67,58;1204964;1142448;252
zenbook;1;2018-01-25 19:38:14 UTC;5374324;6285828;2691560;33,37;83184;1212308;11678864;67,58;1204964;1142504;280
zenbook;1;2018-01-25 19:38:15 UTC;5374136;6285696;2691748;33,37;83184;1212356;11678864;67,58;1204964;1142560;304
zenbook;1;2018-01-25 19:38:16 UTC;5374104;6285716;2691780;33,37;83192;1212412;11678864;67,58;1204968;1142612;340
zenbook;1;2018-01-25 19:38:17 UTC;5371496;6283164;2694388;33,40;83192;1214260;11720412;67,82;1205644;1144468;364
zenbook;1;2018-01-25 19:38:18 UTC;5372612;6284372;2693272;33,39;83192;1213032;11720412;67,82;1205772;1143264;392
zenbook;1;2018-01-25 19:38:19 UTC;5372460;6284228;2693424;33,39;83192;1213088;11720412;67,82;1205864;1143272;420
zenbook;1;2018-01-25 19:38:20 UTC;5372304;6284128;2693580;33,39;83192;1212964;11720412;67,82;1205864;1143156;452
zenbook;1;2018-01-25 19:38:21 UTC;5372400;6284264;2693484;33,39;83200;1212924;11720412;67,82;1205888;1143096;420
zenbook;1;2018-01-25 19:38:22 UTC;5372212;6284168;2693672;33,40;83200;1212800;11720412;67,82;1205904;1143012;444
zenbook;1;2018-01-25 19:38:23 UTC;5372212;6284244;2693672;33,40;83200;1212772;11720412;67,82;1205988;1143004;488
zenbook;1;2018-01-25 19:38:24 UTC;5372116;6284196;2693768;33,40;83200;1212820;11720412;67,82;1205996;1143052;512
zenbook;1;2018-01-25 19:38:25 UTC;5372056;6284184;2693828;33,40;83200;1212876;11720412;67,82;1206004;1143100;540
zenbook;1;2018-01-25 19:38:26 UTC;5371928;6284104;2693956;33,40;83208;1212916;11720412;67,82;1206016;1143148;172
zenbook;1;2018-01-25 19:38:27 UTC;5371748;6283980;2694136;33,40;83208;1212972;11720412;67,82;1206292;1143200;60
zenbook;1;2018-01-25 19:38:28 UTC;5371620;6283908;2694264;33,40;83208;1213028;11720412;67,82;1206128;1143256;88
zenbook;1;2018-01-25 19:38:29 UTC;5371644;6283972;2694240;33,40;83208;1213076;11720412;67,82;1206144;1143296;112
zenbook;1;2018-01-25 19:38:30 UTC;5371676;6284044;2694208;33,40;83208;1213132;11720412;67,82;1206160;1143336;140
zenbook;1;2018-01-25 19:38:31 UTC;5371864;6284292;2694020;33,40;83208;1213180;11720412;67,82;1206144;1143392;164
zenbook;1;2018-01-25 19:38:32 UTC;5371800;6284296;2694084;33,40;83216;1213236;11720412;67,82;1206164;1143456;204
zenbook;1;2018-01-25 19:38:33 UTC;5371768;6284268;2694116;33,40;83216;1213284;11720412;67,82;1206164;1143456;228
zenbook;1;2018-01-25 19:38:34 UTC;5371708;6284260;2694176;33,40;83216;1213340;11720412;67,82;1206168;1143508;256
zenbook;1;2018-01-25 19:38:35 UTC;5371708;6284316;2694176;33,40;83216;1213388;11720412;67,82;1206168;1143564;280
zenbook;1;2018-01-25 19:38:36 UTC;5371740;6284404;2694144;33,40;83216;1213436;11720412;67,82;1206176;1143612;320
zenbook;1;2018-01-25 19:38:37 UTC;5371520;6284252;2694364;33,40;83224;1213492;11720412;67,82;1206316;1143680;360
zenbook;1;2018-01-25 19:38:38 UTC;5371644;6284472;2694240;33,40;83224;1213540;11720412;67,82;1206228;1143764;384
zenbook;1;2018-01-25 19:38:39 UTC;5371520;6284392;2694364;33,40;83224;1213596;11720412;67,82;1206228;1143808;412
zenbook;1;2018-01-25 19:38:40 UTC;5371552;6284428;2694332;33,40;83224;1213644;11720412;67,82;1206236;1143812;436
zenbook;1;2018-01-25 19:38:41 UTC;5371332;6284264;2694552;33,41;83224;1213700;11720412;67,82;1206236;1143868;464
zenbook;1;2018-01-25 19:38:42 UTC;5371336;6284364;2694548;33,41;83232;1213748;11720412;67,82;1206236;1143956;72
zenbook;1;2018-01-25 19:38:43 UTC;5371272;6284388;2694612;33,41;83232;1213792;11720412;67,82;1206228;1144048;180
zenbook;1;2018-01-25 19:38:44 UTC;5370960;6284132;2694924;33,41;83232;1213852;11720412;67,82;1206384;1144124;376
zenbook;1;2018-01-25 19:38:45 UTC;5370900;6284072;2694984;33,41;83232;1213900;11720412;67,82;1206384;1144124;400
zenbook;1;2018-01-25 19:38:46 UTC;5370900;6284176;2694984;33,41;83248;1213944;11720412;67,82;1206392;1144224;464
